"APPID","CAT_COMP_1","CAT_COMP_2","GIFT_CAT_DESC","CAMPAIGN_CDE","FIN_AID_ELEMENT","MEM_HONOR_CDE","FUTURE_GOAL_1","FUTURE_GOAL_2","FUTURE_GOAL_3","FUTURE_GOAL_4","FUTURE_GOAL_5","FUND_GOAL_AMT","ANNUAL_GOAL_AMT","FUND_TYPE","TOT_XFER_TO_BU","INC_INT_GENERATED","GIVING_CLUB_CDE","DESIGNATION_CDE","CASH_ACCT_CDE","CASH_GL_MASTER_APPID","REV_ACCT_CDE","REV_GL_MASTER_APPID","ASSET_ACCT_CDE","ASSET_GL_MASTER_APPID","LIAB_ACCT_CDE","LIAB_GL_MASTER_APPID","CASE_GROUP","CASE_LINE_NUM","FOLIO","CHARITABLE_FLAG","VALID_UNTIL_DTE","ACTION_REQ_FLAG","REQ_ACTION_DONE","GL_EXPECTED","GL_REVENUE","RANGE_1_LIMIT","RANGE_2_LIMIT","RANGE_3_LIMIT","RANGE_4_LIMIT","RANGE_5_LIMIT","RANGE_6_LIMIT","RANGE_7_LIMIT","RANGE_8_LIMIT","RANGE_9_LIMIT","RANGE_10_LIMIT","RANGE_11_LIMIT","RANGE_12_LIMIT","RANGE_1_NUM","RANGE_1_AMT","RANGE_2_NUM","RANGE_2_AMT","RANGE_3_NUM","RANGE_3_AMT","RANGE_4_NUM","RANGE_4_AMT","RANGE_5_NUM","RANGE_5_AMT","RANGE_6_NUM","RANGE_6_AMT","RANGE_7_NUM","RANGE_7_AMT","RANGE_8_NUM","RANGE_8_AMT","RANGE_9_NUM","RANGE_9_AMT","RANGE_10_NUM","RANGE_10_AMT","RANGE_11_NUM","RANGE_11_AMT","RANGE_12_NUM","RANGE_12_AMT","CASH_GIFT_NUM","CASH_GIFT_AMT","PROMISE_NUM","PROMISE_AMT","PROMISE_PMT_NUM","PROMISE_PMT_AMT","MATCH_GIFT_NUM","MATCH_GIFT_AMT","MATCH_PMT_NUM","MATCH_PMT_AMT","SOFT_CREDIT_NUM","SOFT_CREDIT_AMT","NON_CASH_NUM","NON_CASH_AMT","GIFTS_NUM","GIFTS_AMT","DEFER_NUM","DEFER_AMT","DEFER_PMT_NUM","DEFER_PMT_AMT","DON_RESTR_NUM","DON_RESTR_AMT","ORG_RESTR_NUM","ORG_RESTR_AMT","FIRST_GIFT_DTE","FIRST_GIFT_AMT","LAST_GIFT_DTE","LAST_GIFT_AMT","LARGEST_GIFT_DTE","LARGEST_GIFT_AMT","SMALLEST_GIFT_DTE","SMALLEST_GIFT_AMT","ALT_DESIGNATION_CD","ONLINE_GIVING_AVAIL","ONLINE_GIVING_DESC","PROJECT_CODE","APPROWVERSION","USER_NAME","JOB_NAME","JOB_TIME"
"324","ENSCH","70009","Omega Psi Phi Scholarship","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1063","9744","03   0000 430  4523","5441","01   0000 110  1017","5512","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","3","730.00","0","0.00","0.00","0.00","0","0.00","0","0.00","3","730.00","0","0.00","3","730.00","0","0.00","0","0.00","0","0.00","0","0.00","2/7/2019 3:18:24 PM","1000.00","2/28/2021 12:00:00 AM","100.00","1/8/2021 11:36:05 AM","1000.00","2/28/2021 12:00:00 AM","100.00","","N","","","System.Byte[]","drlynch","w_gift_entry","3/18/2021 5:47:30 PM"
"325","ENSCH","70010","Clara W. Johnson Endowed Scholarship Fund","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","40","6965.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","40","6965.00","0","0.00","0","0.00","0","0.00","0","0.00","3/8/1993 12:00:00 AM","100.00","10/7/2002 3:55:36 PM","100.00","7/17/1999 12:00:00 AM","2000.00","3/11/1993 12:00:00 AM","10.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 4:43:30 PM"
"326","ENSCH","70011","Camp Normal Benevolent Endowed Scholarship Fund","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","10","8900.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","10","8900.00","0","0.00","0","0.00","0","0.00","0","0.00","1/5/2000 12:00:00 AM","2000.00","12/17/2014 10:35:05 AM","300.00","10/18/2000 12:00:00 AM","2000.00","12/14/2012 8:15:28 AM","200.00","","N","","","System.Byte[]","MTALLEN","w_gift_entry","12/18/2014 9:29:09 AM"
"327","ENSCH","70012","Bill and Nena Hattaway Endowed Scholarship Fund","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1063","9744","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","18","10885.96","0","0.00","0.00","0.00","0","0.00","0","0.00","2","1315.02","0","0.00","18","10885.96","0","0.00","0","0.00","0","0.00","0","0.00","1/26/1999 12:00:00 AM","228.37","2/7/2020 2:18:14 PM","615.02","3/3/2016 3:14:07 PM","900.00","1/26/1999 12:00:00 AM","228.37","","N","","","System.Byte[]","drlynch","w_gift_entry","2/7/2020 2:22:44 PM"
"328","ENSCH","70013","Hatton W. Sumners Scholarship Fund","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1063","9744","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","3","10700.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","3","10700.00","0","0.00","0","0.00","0","0.00","0","0.00","12/3/1998 12:00:00 AM","5000.00","3/5/2018 10:04:57 AM","700.00","12/3/1998 12:00:00 AM","5000.00","3/5/2018 10:04:57 AM","700.00","","N","","","System.Byte[]","mtallen","w_gift_entry","3/5/2018 12:31:57 PM"
"329","ENSCH","70014","Walter S. McAfee Scholarship","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1063","9744","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","10","11115.34","0","0.00","0.00","0.00","0","0.00","0","0.00","2","1809.81","0","0.00","10","11115.34","0","0.00","0","0.00","0","0.00","0","0.00","10/7/1997 12:00:00 AM","1707.00","2/7/2020 2:18:14 PM","909.81","10/7/1997 12:00:00 AM","1707.00","3/5/2018 10:04:57 AM","900.00","","N","","","System.Byte[]","drlynch","w_gift_entry","2/7/2020 2:23:32 PM"
"330","ENSCH","70015","Fannie B. Chadwick Memorial Scholarship Fund","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","7","1800.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","7","1800.00","0","0.00","0","0.00","0","0.00","0","0.00","12/30/2013 12:00:00 AM","400.00","12/5/2017 3:56:51 PM","100.00","12/3/2015 3:04:29 PM","400.00","12/5/2017 3:56:51 PM","100.00","","N","","","System.Byte[]","mtallen","w_gift_entry","12/6/2017 12:32:32 PM"
"331","ENSCH","70016","L.G. Pinkston, Jr. Endowed Scholarship","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","11000.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","2","11000.00","0","0.00","0","0.00","0","0.00","0","0.00","12/5/1997 12:00:00 AM","10000.00","12/21/1998 12:00:00 AM","1000.00","12/5/1997 12:00:00 AM","10000.00","12/21/1998 12:00:00 AM","1000.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 4:41:41 PM"
"332","ENSCH","70017","Alma Lewis Scholarship","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"333","ENSCH","70018","Corine Harper Endowed Scholarship Fund","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","3","9829.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","3","9829.00","0","0.00","0","0.00","0","0.00","0","0.00","6/3/2013 9:36:56 AM","1500.00","10/14/2015 8:34:51 AM","4723.00","10/14/2015 8:34:51 AM","4723.00","6/3/2013 9:36:56 AM","1500.00","","N","","","System.Byte[]","MTALLEN","w_gift_entry","5/24/2016 5:04:53 PM"
"334","ENSCH","70019","Aline Clow-Young Scholarship","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_gift_cat_detail","4/23/2014 4:02:18 PM"
"335","ENSCH","70020","Central Illinois Scholarship","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"336","ENSCH","70022","Jessie & Mary Gibbs Jones Scholarship","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"337","ENSCH","70023","Evie Jo Wilson Endowed Scholarship Fund","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"338","ENSCH","70024","Helen Walls Hannah Scholarship","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","250.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","250.00","0","0.00","0","0.00","0","0.00","0","0.00","1/12/1997 12:00:00 AM","250.00","1/12/1997 12:00:00 AM","250.00","1/12/1997 12:00:00 AM","250.00","1/12/1997 12:00:00 AM","250.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 4:41:21 PM"
"339","ENSCH","70025","Tim Johnson Jr. Scholarship","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"340","ENSCH","70026","Delta Sigma Theta Scholarship","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","100.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","1","100.00","0","0.00","0","0.00","0","0.00","0","0.00","3/19/2002 10:53:22 AM","100.00","3/19/2002 10:53:22 AM","100.00","3/19/2002 10:53:22 AM","100.00","3/19/2002 10:53:22 AM","100.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 4:02:12 PM"
"341","ENSCH","70027","Louise Young Scholarship","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"342","ENSCH","70029","Fairy Roper Scholarship Fund","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"343","ENSCH","70030","Mable Leary Scholarship","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"344","ENSCH","70031","Louise Dogan Teycer Scholarship","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"345","ENSCH","70032","Fasken Foundation","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"346","ENSCH","70033","Gloria Williams Scholarship","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"347","ENSCH","70034","Vivien Gray Scholarship","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","","0.00","","0.00","","0.00","","0.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 12:00:00 AM"
"348","ENSCH","70035","Lisa Crenshaw Endowed Scholarship Fund","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1063","9744","03   0000 430  4523","5441","01   0000 110  1017","5512","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","18","2950.00","0","0.00","0.00","0.00","0","0.00","0","0.00","4","400.00","0","0.00","18","2950.00","0","0.00","0","0.00","0","0.00","0","0.00","1/5/1998 12:00:00 AM","100.00","8/27/2018 3:47:42 PM","100.00","3/26/2001 12:00:00 AM","1200.00","3/17/2006 2:36:45 PM","50.00","","N","","","System.Byte[]","drlynch","w_gift_entry","8/27/2018 3:52:44 PM"
"349","ENSCH","70036","Renee Fulker Scholarship","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1063","9744","03   0000 430  4523","5441","01   0000 110  1017","5512","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","4","550.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","4","550.00","0","0.00","0","0.00","0","0.00","0","0.00","10/31/2016 12:51:42 PM","50.00","6/17/2019 3:25:22 PM","200.00","6/17/2019 3:25:22 PM","200.00","10/31/2016 12:51:42 PM","50.00","","N","","","System.Byte[]","drlynch","w_gift_entry","6/17/2019 3:27:24 PM"
"350","ENSCH","70037","G. Roy Bragg Endowed Scholarship Fund","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","13","52495.57","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","13","52495.57","0","0.00","0","0.00","0","0.00","0","0.00","12/14/1999 12:00:00 AM","49800.00","4/30/2001 12:00:00 AM","1747.64","12/14/1999 12:00:00 AM","49800.00","8/15/2000 12:00:00 AM","0.19","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 4:04:54 PM"
"351","ENSCH","70038","Pauline Hopkins Scholarship","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","03","03   0000 100  1258","5158","03   0000 430  4523","5441","03   0000 110  1017","5160","","","A","00","","Y","12/31/2010 12:00:00 AM","N","N","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","25","1200.00","0","0.00","0.00","0.00","0","0.00","0","0.00","0","0.00","0","0.00","25","1200.00","0","0.00","0","0.00","0","0.00","0","0.00","8/23/1990 12:00:00 AM","100.00","4/15/1993 12:00:00 AM","25.00","8/23/1990 12:00:00 AM","300.00","8/28/1990 12:00:00 AM","10.00","","N","","","System.Byte[]","MTALLEN","w_recalc_summ_info","8/8/2011 4:41:49 PM"
