"GIFT_GROUP_NUM","GIFT_NUM","DONOR_ID","RECEIPT_ADDR_CDE","CAT_COMP_1","CAT_COMP_2","MEM_HONOR_CDE","AID_ELEMENT","CAMPAIGN_CDE","SOLICIT_CDE","GIVING_CLUB_CDE","SOLICITOR_ID","GIFT_DTE","GIFT_AMT","GIVING_RELATION","LETTER_TO_SEND","NOTATION_1","NOTATION_2","PROPOSAL_NUM","GIFT_CLASS","SUB_CLASS_CDE","LAST_RECPT_NUM","BANK_ID","CHECK_CC_NUM","LEGAL_TENDER","EXPIRE_DTE","ACK_DATE","GIFT_SET_CDE","ANON_GIFT_FLAG","PRINT_RECPT_YN","IMMED_LETTER_YN","BOOK_YN","SALUT_CDE","GIFT_MASTER_STS","DEDICATEE_NOTIFIED","DEDICATION_INFO","USER_NAME","JOB_NAME","JOB_TIME"
"4626","31","26774","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:22:48 AM"
"4626","32","8756","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:23:23 AM"
"4626","33","29490","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:24:11 AM"
"4626","34","28283","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:24:49 AM"
"4626","35","16354","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:25:55 AM"
"4626","36","28267","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:26:57 AM"
"4626","37","16129","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:27:34 AM"
"4626","38","46497","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS"," ","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:28:11 AM"
"4626","39","37866","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:28:57 AM"
"4626","40","61656","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:30:11 AM"
"4626","41","8641","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:30:48 AM"
"4626","42","59258","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS"," ","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:31:21 AM"
"4626","43","136963","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:32:12 AM"
"4626","44","8299","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:32:53 AM"
"4626","45","17597","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:33:58 AM"
"4626","46","7986","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:34:30 AM"
"4626","47","8394","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:35:02 AM"
"4626","48","46420","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS"," ","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:35:38 AM"
"4626","49","29503","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:36:23 AM"
"4626","50","7836","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:37:05 AM"
"4626","51","29507","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:37:40 AM"
"4626","52","30077","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:38:18 AM"
"4626","53","29508","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:38:50 AM"
"4626","54","2041","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:39:36 AM"
"4626","55","31566","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:40:16 AM"
"4626","56","13764","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:41:10 AM"
"4626","57","29516","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/21/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:41:57 AM"
"4626","58","109899","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS"," ","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:44:29 AM"
"4626","59","58032","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS"," ","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:45:00 AM"
"4626","60","63775","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS"," ","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:45:37 AM"
"4626","61","8729","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:46:49 AM"
"4626","62","52625","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS"," ","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:47:39 AM"
"4626","63","8208","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 10:48:55 AM"
"4626","64","25573","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 11:47:18 AM"
"4626","65","31584","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 11:48:42 AM"
"4626","66","121527","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS"," ","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 11:49:26 AM"
"4626","67","23940","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 11:54:39 AM"
"4626","68","136964","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 11:55:28 AM"
"4626","69","31579","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 11:55:59 AM"
"4626","70","61922","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 11:57:05 AM"
"4626","71","31582","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 11:57:38 AM"
"4626","72","31587","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 11:58:07 AM"
"4626","73","13622","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 11:58:44 AM"
"4626","74","121880","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS"," ","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 11:59:36 AM"
"4626","75","33247","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 12:00:13 PM"
"4626","76","18631","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/29/2021 12:04:06 PM"
"4626","77","2127","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:08:08 AM"
"4626","78","31614","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:08:41 AM"
"4626","79","1389","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:09:12 AM"
"4626","80","23968","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:09:48 AM"
"4626","81","23147","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:10:19 AM"
"4626","82","60605","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS"," ","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:10:54 AM"
"4626","83","121589","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS"," ","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:11:22 AM"
"4626","84","59153","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS"," ","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:11:57 AM"
"4626","85","5060","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:15:37 AM"
"4626","86","1384","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/21/2026 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:16:39 AM"
"4626","87","5975","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:19:50 AM"
"4626","88","5540","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:22:12 AM"
"4626","89","50536","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:26:29 AM"
"4626","90","7478","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:27:07 AM"
"4626","91","45497","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS"," ","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:27:40 AM"
"4626","92","50862","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:29:48 AM"
"4626","93","1255","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:30:50 AM"
"4626","94","31697","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:32:15 AM"
"4626","95","106739","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS"," ","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:32:55 AM"
"4626","96","6925","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:33:50 AM"
"4626","97","31949","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk with Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:35:17 AM"
"4626","98","75430","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS"," ","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:41:02 AM"
"4626","99","3732","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:42:02 AM"
"4626","100","3741","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:42:32 AM"
"4626","101","59135","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS"," ","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:43:38 AM"
"4626","102","136966","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:44:16 AM"
"4626","103","13290","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:45:16 AM"
"4626","104","31788","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:45:55 AM"
"4626","105","3406","","ANSCH","30069","","","WWW","","","","4/27/2021 9:50:07 AM","1.00","AL","","Walk With Wiley - Amanda Clark","","","CS","OL","0","","","","4/26/2021 12:00:00 AM","","AS","N","Y","N","Y","","A","N","","drlynch","w_gift_entry","4/30/2021 8:46:40 AM"
